bandwidth_mbps,cpu_percent,gpu_percent,ram_percent,rtt_ms,jitter_ms,motion_score,change_score,onboard_latency,offboard_latency,best_route
0.12,81.0,0.0,76.72,1.23,0.88,0.0086,0.0043,0.0342,0.0486,0
0.12,81.0,0.0,76.72,1.23,0.88,0.0562,0.0047,0.0215,0.0516,0
0.12,81.0,0.0,76.72,1.23,0.88,0.0562,0.0047,0.0245,0.0518,0
0.12,81.0,0.0,76.72,1.23,0.88,0.0562,0.0047,0.032,0.052,0
0.12,81.0,0.0,76.72,1.23,0.88,0.009,0.0045,0.0149,0.0455,0
0.12,81.0,0.0,76.72,1.23,0.88,0.009,0.0045,0.0172,0.0458,0
0.12,81.0,0.0,76.72,1.23,0.88,0.009,0.0045,0.0214,0.0459,0
0.12,78.0,99.0,76.72,1.23,0.88,0.0082,0.0041,0.0206,0.0696,0
0.12,78.0,99.0,76.72,1.23,0.88,0.0082,0.0041,0.0253,0.0697,0
0.12,78.0,99.0,76.72,1.23,0.88,0.0082,0.0041,0.03,0.07,0
0.12,78.0,99.0,76.72,1.23,0.88,0.0608,0.0045,0.0213,0.053,0
0.12,78.0,99.0,76.72,1.23,0.88,0.0608,0.0045,0.0281,0.0532,0
0.12,78.0,99.0,76.72,1.23,0.88,0.0608,0.0045,0.0324,0.0533,0
0.14,78.0,99.0,76.72,1.66,0.91,0.0085,0.0042,0.0206,0.052,0
0.14,78.0,99.0,76.72,1.66,0.91,0.0085,0.0042,0.0275,0.0522,0
0.14,78.0,99.0,76.72,1.66,0.91,0.0085,0.0042,0.0304,0.0524,0
0.14,80.75,0.0,76.72,1.66,0.91,0.0089,0.0044,0.0166,0.0467,0
0.14,80.75,0.0,76.72,1.66,0.91,0.0089,0.0044,0.0193,0.0469,0
0.14,80.75,0.0,76.72,1.66,0.91,0.0089,0.0044,0.0361,0.047,0
0.14,80.75,0.0,76.72,1.66,0.91,0.0682,0.0045,0.0226,0.0557,0
0.14,80.75,0.0,76.72,1.66,0.91,0.0682,0.0045,0.0259,0.056,0
0.14,80.75,0.0,76.72,1.66,0.91,0.0682,0.0045,0.031,0.0563,0
0.14,80.75,0.0,76.72,1.66,0.91,0.0081,0.0041,0.0233,0.05,0
0.14,80.75,0.0,76.72,1.66,0.91,0.0081,0.0041,0.0255,0.0502,0
0.14,80.75,0.0,76.72,1.66,0.91,0.0081,0.0041,0.0289,0.0504,0
0.14,80.75,0.0,76.72,1.66,0.91,0.0085,0.0042,0.0168,0.0505,0
0.14,80.75,0.0,76.72,1.66,0.91,0.0085,0.0042,0.0209,0.0507,0
0.14,80.75,0.0,76.72,1.66,0.91,0.0085,0.0042,0.0259,0.0508,0
0.14,79.0,0.0,76.77,1.66,0.91,0.0718,0.0046,0.0273,0.0517,0
0.14,79.0,0.0,76.77,1.66,0.91,0.0718,0.0046,0.0312,0.0519,0
0.14,79.0,0.0,76.77,1.66,0.91,0.0718,0.0046,0.0397,0.052,0
0.14,79.0,0.0,76.77,1.66,0.91,0.0087,0.0044,0.0317,0.0505,0
0.14,79.0,0.0,76.77,1.66,0.91,0.0087,0.0044,0.035,0.0507,0
0.14,79.0,0.0,76.77,1.66,0.91,0.0087,0.0044,0.0384,0.0508,0
0.14,79.0,0.0,76.77,1.66,0.91,0.0085,0.0042,0.0158,0.0482,0
0.14,79.0,0.0,76.77,1.66,0.91,0.0085,0.0042,0.0242,0.0484,0
0.14,79.0,0.0,76.77,1.66,0.91,0.0085,0.0042,0.0338,0.0487,0
0.14,79.0,0.0,76.74,1.66,0.91,0.0785,0.0042,0.0214,0.0528,0
0.14,79.0,0.0,76.74,1.66,0.91,0.0785,0.0042,0.0247,0.053,0
0.14,79.0,0.0,76.74,1.66,0.91,0.0785,0.0042,0.0288,0.0531,0
0.14,79.0,0.0,76.74,1.66,0.91,0.0085,0.0042,0.0212,0.0489,0
0.14,79.0,0.0,76.74,1.66,0.91,0.0085,0.0042,0.0246,0.0491,0
0.14,79.0,0.0,76.74,1.66,0.91,0.0085,0.0042,0.0271,0.0492,0
0.14,79.0,0.0,76.74,1.17,0.94,0.0081,0.004,0.0264,0.05,0
0.14,79.0,0.0,76.74,1.17,0.94,0.0081,0.004,0.0293,0.0502,0
0.14,79.0,0.0,76.74,1.17,0.94,0.0081,0.004,0.034,0.0503,0
0.14,79.0,0.0,76.74,1.17,0.94,0.0581,0.0043,0.0193,0.0575,0
0.14,79.0,0.0,76.74,1.17,0.94,0.0581,0.0043,0.0226,0.0578,0
0.14,79.0,0.0,76.74,1.17,0.94,0.0581,0.0043,0.0289,0.058,0
0.14,78.25,0.0,76.79,1.17,0.94,0.0089,0.0044,0.0213,0.0523,0
0.14,78.25,0.0,76.79,1.17,0.94,0.0089,0.0044,0.0245,0.0525,0
0.14,78.25,0.0,76.79,1.17,0.94,0.0089,0.0044,0.0325,0.0527,0
0.14,78.25,0.0,76.79,1.17,0.94,0.0084,0.0042,0.0185,0.0476,0
0.14,78.25,0.0,76.79,1.17,0.94,0.0084,0.0042,0.0218,0.0478,0
0.14,78.25,0.0,76.79,1.17,0.94,0.0084,0.0042,0.0255,0.0479,0
0.14,78.25,0.0,76.79,1.17,0.94,0.0491,0.004,0.0222,0.0532,0
0.14,78.25,0.0,76.79,1.17,0.94,0.0491,0.004,0.0319,0.0534,0
0.14,78.25,0.0,76.79,1.17,0.94,0.0491,0.004,0.0358,0.0535,0
0.14,79.5,0.0,76.77,1.17,0.94,0.0086,0.0043,0.0217,0.054,0
0.14,79.5,0.0,76.77,1.17,0.94,0.0086,0.0043,0.0295,0.0542,0
0.14,79.5,0.0,76.77,1.17,0.94,0.0086,0.0043,0.0327,0.0543,0
0.14,79.5,0.0,76.77,1.17,0.94,0.009,0.0045,0.0354,0.0517,0
0.14,79.5,0.0,76.77,1.17,0.94,0.009,0.0045,0.0394,0.052,0
0.14,79.5,0.0,76.77,1.17,0.94,0.009,0.0045,0.0472,0.0522,0
0.14,79.5,0.0,76.77,1.17,0.94,0.0599,0.004,0.0187,0.0514,0
0.14,79.5,0.0,76.77,1.17,0.94,0.0599,0.004,0.0228,0.0516,0
0.14,79.5,0.0,76.77,1.17,0.94,0.0599,0.004,0.0261,0.0517,0
0.14,79.5,0.0,76.77,1.17,0.94,0.0082,0.0041,0.0167,0.0615,0
0.14,79.5,0.0,76.77,1.17,0.94,0.0082,0.0041,0.0269,0.0618,0
0.14,79.5,0.0,76.77,1.17,0.94,0.0082,0.0041,0.0344,0.062,0
0.14,76.25,0.0,76.82,1.17,0.94,0.0082,0.0041,0.0157,0.0542,0
0.14,76.25,0.0,76.82,1.17,0.94,0.0082,0.0041,0.0184,0.0544,0
0.14,76.25,0.0,76.82,1.17,0.94,0.0082,0.0041,0.0239,0.0546,0
0.14,76.25,0.0,76.82,1.47,0.93,0.0489,0.0043,0.0248,0.0573,0
0.14,76.25,0.0,76.82,1.47,0.93,0.0489,0.0043,0.0383,0.0576,0
0.14,76.25,0.0,76.82,1.47,0.93,0.0489,0.0043,0.0464,0.0579,0
0.14,76.25,0.0,76.82,1.47,0.93,0.0087,0.0043,0.0155,0.0529,0
0.14,76.25,0.0,76.82,1.47,0.93,0.0087,0.0043,0.0183,0.0531,0
0.14,76.25,0.0,76.82,1.47,0.93,0.0087,0.0043,0.0209,0.0532,0
0.14,77.0,0.0,76.77,1.47,0.93,0.0082,0.0041,0.0242,0.0503,0
0.14,77.0,0.0,76.77,1.47,0.93,0.0082,0.0041,0.0336,0.0504,0
0.14,77.0,0.0,76.77,1.47,0.93,0.0082,0.0041,0.0361,0.0506,0
0.14,77.0,0.0,76.77,1.47,0.93,0.0491,0.0041,0.0195,0.054,0
0.14,77.0,0.0,76.77,1.47,0.93,0.0491,0.0041,0.0231,0.0542,0
0.14,77.0,0.0,76.77,1.47,0.93,0.0491,0.0041,0.0262,0.0543,0
0.14,77.0,0.0,76.77,1.47,0.93,0.0086,0.0043,0.0159,0.0504,0
0.14,77.0,0.0,76.77,1.47,0.93,0.0086,0.0043,0.0252,0.0506,0
0.14,77.0,0.0,76.77,1.47,0.93,0.0086,0.0043,0.0284,0.0507,0
0.14,77.0,0.0,76.77,1.47,0.93,0.0085,0.0043,0.016,0.0506,0
0.14,77.0,0.0,76.77,1.47,0.93,0.0085,0.0043,0.0185,0.0508,0
0.14,77.0,0.0,76.77,1.47,0.93,0.0085,0.0043,0.025,0.0511,0
0.14,78.0,0.0,76.77,1.47,0.93,0.0552,0.0047,0.0225,0.054,0
0.14,78.0,0.0,76.77,1.47,0.93,0.0552,0.0047,0.0261,0.0542,0
0.14,78.0,0.0,76.77,1.47,0.93,0.0552,0.0047,0.0296,0.0543,0
0.14,78.0,0.0,76.77,1.47,0.93,0.0088,0.0044,0.016,0.0498,0
0.14,78.0,0.0,76.77,1.47,0.93,0.0088,0.0044,0.0224,0.05,0
0.14,78.0,0.0,76.77,1.47,0.93,0.0088,0.0044,0.0308,0.0501,0
0.14,78.0,0.0,76.77,1.47,0.93,0.0077,0.0039,0.0176,0.052,0
0.14,78.0,0.0,76.77,1.47,0.93,0.0077,0.0039,0.0217,0.0522,0
0.14,78.0,0.0,76.77,1.47,0.93,0.0077,0.0039,0.0259,0.0523,0
0.14,78.0,0.0,76.77,1.47,0.93,0.0507,0.0041,0.0251,0.0516,0
0.14,78.0,0.0,76.77,1.47,0.93,0.0507,0.0041,0.0283,0.0518,0
0.14,78.0,0.0,76.77,1.47,0.93,0.0507,0.0041,0.0308,0.052,0
0.13,72.25,18.0,76.77,2.24,0.97,0.0087,0.0043,0.0174,0.0498,0
0.13,72.25,18.0,76.77,2.24,0.97,0.0087,0.0043,0.0246,0.0504,0
0.13,72.25,18.0,76.77,2.24,0.97,0.0087,0.0043,0.0313,0.0505,0
0.13,72.25,18.0,76.77,2.24,0.97,0.0085,0.0043,0.0157,0.0494,0
0.13,72.25,18.0,76.77,2.24,0.97,0.0085,0.0043,0.0215,0.0496,0
0.13,72.25,18.0,76.77,2.24,0.97,0.0085,0.0043,0.0269,0.05,0
0.13,72.25,18.0,76.77,2.24,0.97,0.0573,0.0039,0.0224,0.0516,0
0.13,72.25,18.0,76.77,2.24,0.97,0.0573,0.0039,0.0261,0.0519,0
0.13,72.25,18.0,76.77,2.24,0.97,0.0573,0.0039,0.0292,0.0522,0
0.13,77.0,49.0,76.77,2.24,0.97,0.0083,0.0042,0.0202,0.0451,0
0.13,77.0,49.0,76.77,2.24,0.97,0.0083,0.0042,0.0308,0.0453,0
0.13,77.0,49.0,76.77,2.24,0.97,0.0083,0.0042,0.0349,0.0454,0
0.13,77.0,49.0,76.77,2.24,0.97,0.009,0.0045,0.0176,0.0493,0
0.13,77.0,49.0,76.77,2.24,0.97,0.009,0.0045,0.0201,0.0495,0
0.13,77.0,49.0,76.77,2.24,0.97,0.009,0.0045,0.0231,0.0496,0
0.13,77.0,49.0,76.77,2.24,0.97,0.0669,0.0045,0.0228,0.0518,0
0.13,77.0,49.0,76.77,2.24,0.97,0.0669,0.0045,0.0259,0.052,0
0.13,77.0,49.0,76.77,2.24,0.97,0.0669,0.0045,0.0292,0.0527,0
0.13,77.0,49.0,76.77,2.24,0.97,0.0094,0.0047,0.019,0.0545,0
0.13,77.0,49.0,76.77,2.24,0.97,0.0094,0.0047,0.0283,0.0547,0
0.13,77.0,49.0,76.77,2.24,0.97,0.0094,0.0047,0.0375,0.0548,0
0.13,77.0,0.0,76.77,2.24,0.97,0.0093,0.0047,0.0298,0.0498,0
0.13,77.0,0.0,76.77,2.24,0.97,0.0093,0.0047,0.0356,0.05,0
0.13,77.0,0.0,76.77,2.24,0.97,0.0093,0.0047,0.0431,0.0502,0
0.13,77.0,0.0,76.77,2.24,0.97,0.0479,0.004,0.0192,0.0588,0
0.13,77.0,0.0,76.77,2.24,0.97,0.0479,0.004,0.0218,0.059,0
0.13,77.0,0.0,76.77,2.24,0.97,0.0479,0.004,0.0268,0.0592,0
0.13,77.0,0.0,76.77,2.24,0.97,0.0091,0.0045,0.0168,0.0519,0
0.13,77.0,0.0,76.77,2.24,0.97,0.0091,0.0045,0.112,0.0522,1
0.13,77.0,0.0,76.77,2.24,0.97,0.0091,0.0045,0.1143,0.0523,1
0.13,80.5,0.0,76.82,1.48,1.04,0.009,0.0045,0.0511,0.0562,0
0.13,80.5,0.0,76.82,1.48,1.04,0.009,0.0045,0.0776,0.0564,1
0.13,80.5,0.0,76.82,1.48,1.04,0.009,0.0045,0.0816,0.0567,1
0.13,80.5,0.0,76.82,1.48,1.04,0.0639,0.0042,0.0199,0.0534,0
0.13,80.5,0.0,76.82,1.48,1.04,0.0639,0.0042,0.0222,0.0536,0
0.13,80.5,0.0,76.82,1.48,1.04,0.0639,0.0042,0.0264,0.0538,0
0.13,80.5,0.0,76.82,1.48,1.04,0.0081,0.0041,0.0168,0.1004,0
0.13,80.5,0.0,76.82,1.48,1.04,0.0081,0.0041,0.0239,0.1006,0
0.13,80.5,0.0,76.82,1.48,1.04,0.0081,0.0041,0.0281,0.1007,0
0.13,80.5,0.0,76.82,1.48,1.04,0.0088,0.0044,0.0411,0.0467,0
0.13,80.5,0.0,76.82,1.48,1.04,0.0088,0.0044,0.0485,0.0469,1
0.13,80.5,0.0,76.82,1.48,1.04,0.0088,0.0044,0.059,0.0472,1
0.13,81.5,99.0,76.87,1.48,1.04,0.0565,0.0042,0.0278,0.058,0
0.13,81.5,99.0,76.87,1.48,1.04,0.0565,0.0042,0.0327,0.0582,0
0.13,81.5,99.0,76.87,1.48,1.04,0.0565,0.0042,0.0458,0.0584,0
0.13,81.5,99.0,76.87,1.48,1.04,0.0079,0.004,0.0159,0.0514,0
0.13,81.5,99.0,76.87,1.48,1.04,0.0079,0.004,0.019,0.0517,0
0.13,81.5,99.0,76.87,1.48,1.04,0.0079,0.004,0.0226,0.0519,0
0.13,81.5,99.0,76.87,1.48,1.04,0.0085,0.0042,0.0175,0.0505,0
0.13,81.5,99.0,76.87,1.48,1.04,0.0085,0.0042,0.0236,0.0507,0
0.13,81.5,99.0,76.87,1.48,1.04,0.0085,0.0042,0.0259,0.0508,0
0.13,81.5,99.0,76.87,1.48,1.04,0.057,0.0045,0.028,0.0507,0
0.13,81.5,99.0,76.87,1.48,1.04,0.057,0.0045,0.0332,0.0509,0
0.13,81.5,99.0,76.87,1.48,1.04,0.057,0.0045,0.0363,0.0511,0
0.13,79.0,0.0,76.84,1.48,1.04,0.0089,0.0044,0.0149,0.0497,0
0.13,79.0,0.0,76.84,1.48,1.04,0.0089,0.0044,0.0172,0.0499,0
0.13,79.0,0.0,76.84,1.48,1.04,0.0089,0.0044,0.0217,0.05,0
0.13,79.0,0.0,76.84,1.48,1.04,0.009,0.0045,0.0203,0.0504,0
0.13,79.0,0.0,76.84,1.48,1.04,0.009,0.0045,0.0344,0.0506,0
0.13,79.0,0.0,76.84,1.48,1.04,0.009,0.0045,0.038,0.0507,0
0.14,79.0,0.0,76.84,3.2,1.15,0.0591,0.0045,0.0241,0.0517,0
0.14,79.0,0.0,76.84,3.2,1.15,0.0591,0.0045,0.0268,0.052,0
0.14,79.0,0.0,76.84,3.2,1.15,0.0591,0.0045,0.0313,0.0521,0
0.14,77.25,0.0,76.84,3.2,1.15,0.008,0.004,0.0282,0.0491,0
0.14,77.25,0.0,76.84,3.2,1.15,0.008,0.004,0.0319,0.0493,0
0.14,77.25,0.0,76.84,3.2,1.15,0.008,0.004,0.035,0.0494,0
0.14,77.25,0.0,76.84,3.2,1.15,0.0083,0.0041,0.0201,0.0448,0
0.14,77.25,0.0,76.84,3.2,1.15,0.0083,0.0041,0.028,0.045,0
0.14,77.25,0.0,76.84,3.2,1.15,0.0083,0.0041,0.0343,0.0451,0
0.14,77.25,0.0,76.84,3.2,1.15,0.0456,0.0047,0.0211,0.0557,0
0.14,77.25,0.0,76.84,3.2,1.15,0.0456,0.0047,0.0249,0.0559,0
0.14,77.25,0.0,76.84,3.2,1.15,0.0456,0.0047,0.0317,0.056,0
0.14,77.25,0.0,76.84,3.2,1.15,0.0081,0.004,0.0179,0.0527,0
0.14,77.25,0.0,76.84,3.2,1.15,0.0081,0.004,0.03,0.0528,0
0.14,77.25,0.0,76.84,3.2,1.15,0.0081,0.004,0.0369,0.053,0
0.14,75.75,0.0,76.84,3.2,1.15,0.0084,0.0042,0.0184,0.0483,0
0.14,75.75,0.0,76.84,3.2,1.15,0.0084,0.0042,0.0226,0.0485,0
0.14,75.75,0.0,76.84,3.2,1.15,0.0084,0.0042,0.0302,0.0486,0
0.14,75.75,0.0,76.84,3.2,1.15,0.0485,0.0041,0.0201,0.0525,0
0.14,75.75,0.0,76.84,3.2,1.15,0.0485,0.0041,0.0416,0.0527,0
0.14,75.75,0.0,76.84,3.2,1.15,0.0485,0.0041,0.0525,0.0528,0
0.14,75.75,0.0,76.84,3.2,1.15,0.0092,0.0046,0.0227,0.0506,0
0.14,75.75,0.0,76.84,3.2,1.15,0.0092,0.0046,0.0276,0.0508,0
0.14,75.75,0.0,76.84,3.2,1.15,0.0092,0.0046,0.0349,0.0509,0
0.14,76.0,0.0,76.87,3.2,1.15,0.0086,0.0043,0.0351,0.0468,0
0.14,76.0,0.0,76.87,3.2,1.15,0.0086,0.0043,0.0379,0.047,0
0.14,76.0,0.0,76.87,3.2,1.15,0.0086,0.0043,0.0418,0.0471,0
0.14,76.0,0.0,76.87,3.2,1.15,0.0408,0.0045,0.0233,0.0664,0
0.14,76.0,0.0,76.87,3.2,1.15,0.0408,0.0045,0.0297,0.0666,0
0.14,76.0,0.0,76.87,3.2,1.15,0.0408,0.0045,0.0466,0.0668,0
0.14,76.0,0.0,76.87,1.1,1.3,0.0085,0.0042,0.0281,0.0537,0
0.14,76.0,0.0,76.87,1.1,1.3,0.0085,0.0042,0.0488,0.0539,0
0.14,76.0,0.0,76.87,1.1,1.3,0.0085,0.0042,0.0529,0.054,0
0.14,76.0,0.0,76.87,1.1,1.3,0.0093,0.0046,0.0263,0.047,0
0.14,76.0,0.0,76.87,1.1,1.3,0.0093,0.0046,0.0295,0.0471,0
0.14,76.0,0.0,76.87,1.1,1.3,0.0093,0.0046,0.0342,0.0472,0
0.14,76.75,0.0,76.84,1.1,1.3,0.0471,0.0045,0.0213,0.0538,0
0.14,76.75,0.0,76.84,1.1,1.3,0.0471,0.0045,0.0266,0.054,0
0.14,76.75,0.0,76.84,1.1,1.3,0.0471,0.0045,0.0296,0.0541,0
0.14,76.75,0.0,76.84,1.1,1.3,0.0082,0.0041,0.016,0.0482,0
0.14,76.75,0.0,76.84,1.1,1.3,0.0082,0.0041,0.0195,0.0484,0
0.14,76.75,0.0,76.84,1.1,1.3,0.0082,0.0041,0.0228,0.0485,0
0.14,76.75,0.0,76.84,1.1,1.3,0.0095,0.0047,0.0322,0.0503,0
0.14,76.75,0.0,76.84,1.1,1.3,0.0095,0.0047,0.0343,0.0505,0
0.14,76.75,0.0,76.84,1.1,1.3,0.0095,0.0047,0.0472,0.0506,0
0.14,81.5,0.0,76.84,1.1,1.3,0.0508,0.0044,0.0177,0.0504,0
0.14,81.5,0.0,76.84,1.1,1.3,0.0508,0.0044,0.0206,0.0506,0
0.14,81.5,0.0,76.84,1.1,1.3,0.0508,0.0044,0.0231,0.0507,0
0.14,81.5,0.0,76.84,1.1,1.3,0.0091,0.0046,0.0224,0.0525,0
0.14,81.5,0.0,76.84,1.1,1.3,0.0091,0.0046,0.0309,0.0527,0
0.14,81.5,0.0,76.84,1.1,1.3,0.0091,0.0046,0.0341,0.0528,0
0.14,81.5,0.0,76.84,1.1,1.3,0.0083,0.0041,0.0272,0.0499,0
0.14,81.5,0.0,76.84,1.1,1.3,0.0083,0.0041,0.0373,0.0501,0
0.14,81.5,0.0,76.84,1.1,1.3,0.0083,0.0041,0.0398,0.0503,0
0.14,81.5,0.0,76.84,1.1,1.3,0.0625,0.004,0.0221,0.0523,0
0.14,81.5,0.0,76.84,1.1,1.3,0.0625,0.004,0.03,0.0525,0
0.14,81.5,0.0,76.84,1.1,1.3,0.0625,0.004,0.0325,0.0526,0
0.14,78.25,99.0,76.82,1.1,1.3,0.0085,0.0042,0.0154,0.0509,0
0.14,78.25,99.0,76.82,1.1,1.3,0.0085,0.0042,0.0181,0.0511,0
0.14,78.25,99.0,76.82,1.1,1.3,0.0085,0.0042,0.0239,0.0515,0
0.14,78.25,99.0,76.82,1.18,1.01,0.0086,0.0043,0.0156,0.0481,0
0.14,78.25,99.0,76.82,1.18,1.01,0.0086,0.0043,0.0183,0.0483,0
0.14,78.25,99.0,76.82,1.18,1.01,0.0086,0.0043,0.0211,0.0484,0
0.14,78.25,99.0,76.82,1.18,1.01,0.0505,0.0044,0.0212,0.0533,0
0.14,78.25,99.0,76.82,1.18,1.01,0.0505,0.0044,0.0245,0.0535,0
0.14,78.25,99.0,76.82,1.18,1.01,0.0505,0.0044,0.032,0.0537,0
0.14,80.5,0.0,76.84,1.18,1.01,0.0091,0.0046,0.0172,0.0491,0
0.14,80.5,0.0,76.84,1.18,1.01,0.0091,0.0046,0.0221,0.0494,0
0.14,80.5,0.0,76.84,1.18,1.01,0.0091,0.0046,0.0266,0.0497,0
0.14,80.5,0.0,76.84,1.18,1.01,0.0085,0.0042,0.0173,0.0468,0
0.14,80.5,0.0,76.84,1.18,1.01,0.0085,0.0042,0.0204,0.047,0
0.14,80.5,0.0,76.84,1.18,1.01,0.0085,0.0042,0.027,0.0471,0
0.14,80.5,0.0,76.84,1.18,1.01,0.0534,0.0046,0.025,0.0498,0
0.14,80.5,0.0,76.84,1.18,1.01,0.0534,0.0046,0.0316,0.05,0
0.14,80.5,0.0,76.84,1.18,1.01,0.0534,0.0046,0.0348,0.0502,0
0.14,80.5,0.0,76.84,1.18,1.01,0.0092,0.0046,0.0163,0.0512,0
0.14,80.5,0.0,76.84,1.18,1.01,0.0092,0.0046,0.0243,0.0513,0
0.14,80.5,0.0,76.84,1.18,1.01,0.0092,0.0046,0.0264,0.0514,0
0.14,78.0,0.0,76.84,1.18,1.01,0.0088,0.0044,0.0194,0.0498,0
0.14,78.0,0.0,76.84,1.18,1.01,0.0088,0.0044,0.0226,0.05,0
0.14,78.0,0.0,76.84,1.18,1.01,0.0088,0.0044,0.0295,0.0501,0
0.14,78.0,0.0,76.84,1.18,1.01,0.0608,0.0043,0.0223,0.0537,0
0.14,78.0,0.0,76.84,1.18,1.01,0.0608,0.0043,0.0289,0.0539,0
0.14,78.0,0.0,76.84,1.18,1.01,0.0608,0.0043,0.0397,0.054,0
0.14,78.0,0.0,76.84,1.18,1.01,0.0092,0.0046,0.0354,0.0551,0
0.14,78.0,0.0,76.84,1.18,1.01,0.0092,0.0046,0.0381,0.0554,0
0.14,78.0,0.0,76.84,1.18,1.01,0.0092,0.0046,0.0435,0.0555,0
0.14,79.0,8.0,76.82,1.18,1.01,0.0092,0.0046,0.019,0.0483,0
0.14,79.0,8.0,76.82,1.18,1.01,0.0092,0.0046,0.0236,0.0484,0
0.14,79.0,8.0,76.82,1.18,1.01,0.0092,0.0046,0.0271,0.0485,0
0.14,79.0,8.0,76.82,2.27,0.82,0.0547,0.0045,0.0182,0.0697,0
0.14,79.0,8.0,76.82,2.27,0.82,0.0547,0.0045,0.0208,0.07,0
0.14,79.0,8.0,76.82,2.27,0.82,0.0547,0.0045,0.0235,0.0702,0
0.14,79.0,8.0,76.82,2.27,0.82,0.0086,0.0043,0.0366,0.057,0
0.14,79.0,8.0,76.82,2.27,0.82,0.0086,0.0043,0.0397,0.0574,0
0.14,79.0,8.0,76.82,2.27,0.82,0.0086,0.0043,0.0473,0.0575,0
0.14,79.0,8.0,76.82,2.27,0.82,0.0087,0.0044,0.0212,0.0491,0
0.14,79.0,8.0,76.82,2.27,0.82,0.0087,0.0044,0.0258,0.0492,0
0.14,79.0,8.0,76.82,2.27,0.82,0.0087,0.0044,0.0317,0.0493,0
0.14,80.25,0.0,76.87,2.27,0.82,0.0617,0.0047,0.018,0.0556,0
0.14,80.25,0.0,76.87,2.27,0.82,0.0617,0.0047,0.0249,0.0559,0
0.14,80.25,0.0,76.87,2.27,0.82,0.0617,0.0047,0.037,0.0561,0
0.14,80.25,0.0,76.87,2.27,0.82,0.0094,0.0047,0.0196,0.051,0
0.14,80.25,0.0,76.87,2.27,0.82,0.0094,0.0047,0.034,0.0512,0
0.14,80.25,0.0,76.87,2.27,0.82,0.0094,0.0047,0.0377,0.0514,0
0.14,80.25,0.0,76.87,2.27,0.82,0.0092,0.0046,0.02,0.0506,0
0.14,80.25,0.0,76.87,2.27,0.82,0.0092,0.0046,0.0224,0.0508,0
0.14,80.25,0.0,76.87,2.27,0.82,0.0092,0.0046,0.0263,0.0509,0
0.14,80.25,0.0,76.87,2.27,0.82,0.0612,0.0044,0.0273,0.0534,0
0.14,80.25,0.0,76.87,2.27,0.82,0.0612,0.0044,0.0299,0.0536,0
0.14,80.25,0.0,76.87,2.27,0.82,0.0612,0.0044,0.0358,0.0538,0
0.14,83.25,0.0,76.84,2.27,0.82,0.009,0.0045,0.0162,0.0482,0
0.14,83.25,0.0,76.84,2.27,0.82,0.009,0.0045,0.0197,0.0484,0
0.14,83.25,0.0,76.84,2.27,0.82,0.009,0.0045,0.0256,0.0485,0
0.14,83.25,0.0,76.84,2.27,0.82,0.0095,0.0047,0.0206,0.0453,0
0.14,83.25,0.0,76.84,2.27,0.82,0.0095,0.0047,0.0231,0.0454,0
0.14,83.25,0.0,76.84,2.27,0.82,0.0095,0.0047,0.0334,0.0456,0
0.14,83.25,0.0,76.84,2.27,0.82,0.059,0.0047,0.019,0.0523,0
0.14,83.25,0.0,76.84,2.27,0.82,0.059,0.0047,0.026,0.0525,0
0.14,83.25,0.0,76.84,2.27,0.82,0.059,0.0047,0.0284,0.0526,0
0.14,75.75,0.0,76.84,2.27,0.82,0.0097,0.0049,0.0221,0.0449,0
0.14,75.75,0.0,76.84,2.27,0.82,0.0097,0.0049,0.0253,0.0451,0
0.14,75.75,0.0,76.84,2.27,0.82,0.0097,0.0049,0.0289,0.0452,0
0.13,75.75,0.0,76.84,1.44,0.84,0.0095,0.0047,0.0324,0.0494,0
0.13,75.75,0.0,76.84,1.44,0.84,0.0095,0.0047,0.0347,0.0496,0
0.13,75.75,0.0,76.84,1.44,0.84,0.0095,0.0047,0.0382,0.05,0
0.13,75.75,0.0,76.84,1.44,0.84,0.0599,0.0045,0.0204,0.1146,0
0.13,75.75,0.0,76.84,1.44,0.84,0.0599,0.0045,0.0258,0.1148,0
0.13,75.75,0.0,76.84,1.44,0.84,0.0599,0.0045,0.0296,0.115,0
0.13,75.75,0.0,76.84,1.44,0.84,0.0087,0.0044,0.0164,0.0827,0
0.13,75.75,0.0,76.84,1.44,0.84,0.0087,0.0044,0.0206,0.0829,0
0.13,75.75,0.0,76.84,1.44,0.84,0.0087,0.0044,0.0231,0.083,0
0.13,77.5,0.0,76.89,1.44,0.84,0.0078,0.0039,0.0177,0.0448,0
0.13,77.5,0.0,76.89,1.44,0.84,0.0078,0.0039,0.0209,0.045,0
0.13,77.5,0.0,76.89,1.44,0.84,0.0078,0.0039,0.0273,0.0452,0
0.13,77.5,0.0,76.89,1.44,0.84,0.0583,0.0042,0.0184,0.0484,0
0.13,77.5,0.0,76.89,1.44,0.84,0.0583,0.0042,0.0302,0.0486,0
0.13,77.5,0.0,76.89,1.44,0.84,0.0583,0.0042,0.0333,0.0487,0
0.13,77.5,0.0,76.89,1.44,0.84,0.008,0.004,0.0155,0.045,0
0.13,77.5,0.0,76.89,1.44,0.84,0.008,0.004,0.0252,0.0455,0
0.13,77.5,0.0,76.89,1.44,0.84,0.008,0.004,0.0303,0.0456,0
0.13,77.75,0.0,76.87,1.44,0.84,0.0093,0.0046,0.0152,0.0486,0
